student_id,school,gender,lunch,pretest,posttest
PA8XJ,VHDHF,Female,Qualifies for reduced/free lunch,53.0,72.0
QKSBS,VHDHF,Male,Qualifies for reduced/free lunch,57.0,73.0
RY6W4,VHDHF,Male,Qualifies for reduced/free lunch,56.0,74.0
THJJ1,VHDHF,Male,Qualifies for reduced/free lunch,54.0,72.0
TQFGY,VHDHF,Female,Qualifies for reduced/free lunch,57.0,73.0
TRBDH,VHDHF,Female,Qualifies for reduced/free lunch,55.0,72.0
16EN7,VHDHF,Female,Qualifies for reduced/free lunch,47.0,60.0
42NEO,VHDHF,Male,Qualifies for reduced/free lunch,51.0,58.0
583ZR,VHDHF,Female,Qualifies for reduced/free lunch,53.0,56.0
8QPPC,VHDHF,Female,Qualifies for reduced/free lunch,46.0,56.0
9UO4I,VHDHF,Female,Does not qualify,55.0,65.0
A8F0T,VHDHF,Male,Qualifies for reduced/free lunch,47.0,58.0
DSKAZ,VHDHF,Male,Qualifies for reduced/free lunch,53.0,60.0
H7BTQ,VHDHF,Male,Qualifies for reduced/free lunch,50.0,60.0
I0TKZ,VHDHF,Male,Qualifies for reduced/free lunch,44.0,52.0
I8P7Y,VHDHF,Male,Does not qualify,46.0,58.0
J8DNL,VHDHF,Male,Qualifies for reduced/free lunch,49.0,62.0
JDBQH,VHDHF,Male,Qualifies for reduced/free lunch,45.0,54.0
LNO77,VHDHF,Male,Qualifies for reduced/free lunch,47.0,56.0
PKXMF,VHDHF,Male,Qualifies for reduced/free lunch,53.0,58.0
W4UNG,VHDHF,Female,Qualifies for reduced/free lunch,45.0,57.0
W77MX,VHDHF,Male,Does not qualify,51.0,63.0
147UW,VHDHF,Male,Qualifies for reduced/free lunch,59.0,70.0
6CQH6,VHDHF,Female,Qualifies for reduced/free lunch,56.0,70.0
97YOT,VHDHF,Female,Qualifies for reduced/free lunch,58.0,77.0
99UUZ,VHDHF,Female,Qualifies for reduced/free lunch,54.0,74.0
CZYTB,VHDHF,Male,Qualifies for reduced/free lunch,51.0,67.0
DLUWQ,VHDHF,Male,Qualifies for reduced/free lunch,53.0,66.0
K0GYZ,VHDHF,Male,Qualifies for reduced/free lunch,50.0,69.0
M0EE2,VHDHF,Male,Qualifies for reduced/free lunch,54.0,70.0
MNVG5,VHDHF,Female,Qualifies for reduced/free lunch,55.0,73.0
MYZZ8,VHDHF,Male,Does not qualify,55.0,72.0
O2CP6,VHDHF,Male,Qualifies for reduced/free lunch,51.0,69.0
OA4KH,VHDHF,Male,Qualifies for reduced/free lunch,56.0,71.0
UQEHO,VHDHF,Female,Qualifies for reduced/free lunch,53.0,68.0
UV4VL,VHDHF,Male,Qualifies for reduced/free lunch,53.0,68.0
X36VE,VHDHF,Female,Qualifies for reduced/free lunch,46.0,64.0
251LB,VKWQH,Female,Does not qualify,43.0,50.0
4Q94R,VKWQH,Female,Does not qualify,44.0,56.0
4RLVS,VKWQH,Male,Does not qualify,43.0,55.0
CWETG,VKWQH,Male,Does not qualify,38.0,51.0
DJK1N,VKWQH,Female,Does not qualify,47.0,51.0
DWGQI,VKWQH,Female,Does not qualify,45.0,56.0
GUQVH,VKWQH,Male,Does not qualify,45.0,53.0
GXAG3,VKWQH,Female,Does not qualify,50.0,54.0
HQTXY,VKWQH,Male,Does not qualify,39.0,51.0
JK8YI,VKWQH,Female,Does not qualify,44.0,55.0
KJDK7,VKWQH,Female,Qualifies for reduced/free lunch,36.0,48.0
MJ0LU,VKWQH,Female,Does not qualify,43.0,58.0
MZBQW,VKWQH,Female,Does not qualify,48.0,63.0
S6ZUI,VKWQH,Male,Does not qualify,43.0,56.0
SI1WU,VKWQH,Female,Does not qualify,46.0,58.0
UGL3V,VKWQH,Male,Does not qualify,42.0,55.0
V0B10,VKWQH,Female,Does not qualify,40.0,51.0
ZY9X3,VKWQH,Female,Does not qualify,47.0,58.0
094FR,VKWQH,Female,Qualifies for reduced/free lunch,60.0,69.0
3BJMM,VKWQH,Female,Qualifies for reduced/free lunch,63.0,73.0
71EC6,VKWQH,Male,Does not qualify,58.0,74.0
74CHH,VKWQH,Female,Does not qualify,65.0,78.0
7XG5T,VKWQH,Male,Does not qualify,63.0,76.0
BJ4Z5,VKWQH,Male,Does not qualify,64.0,73.0
CPQ7T,VKWQH,Male,Does not qualify,65.0,79.0
FTDEU,VKWQH,Male,Qualifies for reduced/free lunch,63.0,71.0
FTUTG,VKWQH,Male,Does not qualify,60.0,73.0
H2AGT,VKWQH,Male,Qualifies for reduced/free lunch,59.0,73.0
H4ECV,VKWQH,Male,Does not qualify,65.0,77.0
HA68O,VKWQH,Female,Does not qualify,67.0,77.0
OD271,VKWQH,Male,Does not qualify,66.0,78.0
Q6SBB,VKWQH,Female,Does not qualify,59.0,71.0
QCQET,VKWQH,Female,Does not qualify,65.0,75.0
TQDZV,VKWQH,Male,Does not qualify,67.0,74.0
UQYQ1,VKWQH,Female,Does not qualify,65.0,76.0
VSCUG,VKWQH,Female,Does not qualify,63.0,76.0
XL3MD,VKWQH,Male,Does not qualify,69.0,77.0
YJLKC,VKWQH,Female,Does not qualify,65.0,79.0
ZGB9Z,VKWQH,Male,Does not qualify,63.0,75.0
0U8FN,VKWQH,Male,Does not qualify,68.0,79.0
0VTPD,VKWQH,Female,Does not qualify,61.0,72.0
18OHA,VKWQH,Female,Does not qualify,61.0,74.0
31OXZ,VKWQH,Female,Does not qualify,60.0,79.0
35KZZ,VKWQH,Female,Does not qualify,62.0,75.0
7K0K0,VKWQH,Male,Does not qualify,63.0,80.0
8LFBJ,VKWQH,Female,Qualifies for reduced/free lunch,60.0,74.0
D1I4F,VKWQH,Male,Does not qualify,63.0,78.0
D2SZO,VKWQH,Female,Does not qualify,67.0,82.0
DMCWG,VKWQH,Male,Does not qualify,55.0,73.0
E40SE,VKWQH,Female,Does not qualify,58.0,76.0
ICZUM,VKWQH,Female,Does not qualify,61.0,80.0
KM4CH,VKWQH,Male,Does not qualify,53.0,79.0
L9I8P,VKWQH,Male,Does not qualify,58.0,75.0
NC4UO,VKWQH,Male,Does not qualify,66.0,80.0
NTWOX,VKWQH,Male,Does not qualify,61.0,73.0
SHWYN,VKWQH,Male,Does not qualify,62.0,77.0
TRU03,VKWQH,Female,Does not qualify,64.0,77.0
ZKC14,VKWQH,Male,Does not qualify,56.0,73.0
1E2N1,VKWQH,Male,Does not qualify,55.0,62.0
39RRR,VKWQH,Male,Does not qualify,48.0,61.0
9FZ9I,VKWQH,Male,Does not qualify,48.0,62.0
9ZYVG,VKWQH,Female,Does not qualify,48.0,64.0
BC9MW,VKWQH,Male,Qualifies for reduced/free lunch,48.0,51.0
CE3B7,VKWQH,Male,Does not qualify,49.0,56.0
EEDA4,VKWQH,Male,Does not qualify,49.0,58.0
EMI9G,VKWQH,Male,Does not qualify,53.0,61.0
MRUD1,VKWQH,Male,Does not qualify,50.0,60.0
OOUK4,VKWQH,Female,Does not qualify,48.0,60.0
P7PFY,VKWQH,Female,Does not qualify,49.0,60.0
PW0KX,VKWQH,Female,Does not qualify,47.0,57.0
SMXWL,VKWQH,Female,Does not qualify,46.0,59.0
SP09I,VKWQH,Female,Qualifies for reduced/free lunch,43.0,56.0
T9YB9,VKWQH,Female,Does not qualify,54.0,62.0
U8IBL,VKWQH,Female,Does not qualify,50.0,64.0
UP1PU,VKWQH,Female,Does not qualify,52.0,58.0
XALAZ,VKWQH,Male,Does not qualify,50.0,59.0
Y8E09,VKWQH,Male,Does not qualify,51.0,64.0
YWJV1,VKWQH,Male,Does not qualify,50.0,55.0
04GS3,VKWQH,Male,Does not qualify,40.0,55.0
04TG9,VKWQH,Male,Qualifies for reduced/free lunch,43.0,55.0
3NOO6,VKWQH,Female,Does not qualify,42.0,58.0
3X09W,VKWQH,Female,Does not qualify,43.0,58.0
43TA7,VKWQH,Male,Does not qualify,42.0,60.0
7Y0SC,VKWQH,Male,Does not qualify,43.0,61.0
895T7,VKWQH,Male,Does not qualify,45.0,60.0
BT2IT,VKWQH,Female,Does not qualify,43.0,59.0
C32WQ,VKWQH,Male,Does not qualify,43.0,56.0
HVQDV,VKWQH,Male,Qualifies for reduced/free lunch,41.0,56.0
JP1PK,VKWQH,Female,Does not qualify,43.0,59.0
K93GE,VKWQH,Male,Does not qualify,44.0,57.0
KFQEB,VKWQH,Male,Does not qualify,43.0,63.0
KPTGF,VKWQH,Male,Does not qualify,44.0,59.0
L5CN8,VKWQH,Female,Does not qualify,41.0,57.0
NNWQ5,VKWQH,Male,Does not qualify,51.0,61.0
QZWJY,VKWQH,Female,Does not qualify,39.0,58.0
RGPSQ,VKWQH,Female,Does not qualify,44.0,60.0
XCWK3,VKWQH,Male,Does not qualify,38.0,52.0
YEYXG,VKWQH,Female,Does not qualify,42.0,61.0
YGX7N,VKWQH,Female,Does not qualify,42.0,62.0
YZJEF,VKWQH,Female,Does not qualify,46.0,57.0
15IAX,VVTVA,Female,Qualifies for reduced/free lunch,39.0,49.0
174XC,VVTVA,Female,Qualifies for reduced/free lunch,48.0,54.0
40ENN,VVTVA,Male,Qualifies for reduced/free lunch,40.0,47.0
81JIV,VVTVA,Female,Qualifies for reduced/free lunch,46.0,55.0
87JFN,VVTVA,Female,Qualifies for reduced/free lunch,39.0,44.0
8KIIZ,VVTVA,Male,Qualifies for reduced/free lunch,39.0,51.0
BZG6L,VVTVA,Male,Qualifies for reduced/free lunch,38.0,51.0
CBSY2,VVTVA,Female,Qualifies for reduced/free lunch,43.0,54.0
FQUMU,VVTVA,Female,Qualifies for reduced/free lunch,38.0,52.0
H2WZ7,VVTVA,Female,Qualifies for reduced/free lunch,38.0,49.0
JGQ0Z,VVTVA,Female,Qualifies for reduced/free lunch,42.0,48.0
KBJ1D,VVTVA,Male,Qualifies for reduced/free lunch,43.0,53.0
L1BB3,VVTVA,Female,Qualifies for reduced/free lunch,45.0,48.0
MIGFL,VVTVA,Female,Qualifies for reduced/free lunch,41.0,48.0
MP34B,VVTVA,Female,Qualifies for reduced/free lunch,40.0,50.0
NW57G,VVTVA,Female,Qualifies for reduced/free lunch,43.0,53.0
P4T8T,VVTVA,Female,Qualifies for reduced/free lunch,43.0,51.0
PVNY9,VVTVA,Male,Qualifies for reduced/free lunch,42.0,49.0
QRZUK,VVTVA,Male,Qualifies for reduced/free lunch,41.0,51.0
RC59J,VVTVA,Female,Qualifies for reduced/free lunch,57.0,62.0
TIVFF,VVTVA,Female,Qualifies for reduced/free lunch,40.0,49.0
TOJEJ,VVTVA,Male,Qualifies for reduced/free lunch,39.0,50.0
TRHW9,VVTVA,Female,Qualifies for reduced/free lunch,40.0,53.0
U3U5H,VVTVA,Male,Qualifies for reduced/free lunch,43.0,46.0
VQB53,VVTVA,Female,Qualifies for reduced/free lunch,38.0,50.0
VSJ34,VVTVA,Male,Qualifies for reduced/free lunch,46.0,54.0
VVZRY,VVTVA,Female,Qualifies for reduced/free lunch,40.0,47.0
W5895,VVTVA,Female,Qualifies for reduced/free lunch,35.0,46.0
YED8S,VVTVA,Female,Qualifies for reduced/free lunch,40.0,53.0
0CSKF,VVTVA,Male,Qualifies for reduced/free lunch,31.0,49.0
0JIY9,VVTVA,Female,Qualifies for reduced/free lunch,30.0,49.0
1LC61,VVTVA,Female,Qualifies for reduced/free lunch,34.0,49.0
2MA9Q,VVTVA,Male,Qualifies for reduced/free lunch,34.0,51.0
4Q5SZ,VVTVA,Male,Qualifies for reduced/free lunch,32.0,48.0
4YT5N,VVTVA,Male,Qualifies for reduced/free lunch,30.0,43.0
50ZC7,VVTVA,Male,Qualifies for reduced/free lunch,31.0,45.0
5N7ID,VVTVA,Male,Qualifies for reduced/free lunch,28.0,46.0
6KU2U,VVTVA,Female,Qualifies for reduced/free lunch,30.0,46.0
70JDC,VVTVA,Male,Qualifies for reduced/free lunch,33.0,45.0
9NW7W,VVTVA,Male,Qualifies for reduced/free lunch,34.0,50.0
A84RV,VVTVA,Female,Qualifies for reduced/free lunch,22.0,47.0
C1MCZ,VVTVA,Male,Qualifies for reduced/free lunch,31.0,47.0
CB2FT,VVTVA,Male,Qualifies for reduced/free lunch,35.0,54.0
G8OOV,VVTVA,Male,Qualifies for reduced/free lunch,30.0,43.0
H1U8Q,VVTVA,Female,Qualifies for reduced/free lunch,31.0,49.0
H9OAN,VVTVA,Female,Qualifies for reduced/free lunch,29.0,48.0
HY8JN,VVTVA,Male,Qualifies for reduced/free lunch,29.0,39.0
J4PGQ,VVTVA,Female,Qualifies for reduced/free lunch,29.0,47.0
JDLDM,VVTVA,Female,Qualifies for reduced/free lunch,30.0,47.0
K5OC0,VVTVA,Female,Qualifies for reduced/free lunch,38.0,52.0
LBM49,VVTVA,Female,Qualifies for reduced/free lunch,35.0,49.0
NU14D,VVTVA,Female,Qualifies for reduced/free lunch,31.0,48.0
QRX9B,VVTVA,Male,Qualifies for reduced/free lunch,32.0,45.0
S7D4C,VVTVA,Male,Qualifies for reduced/free lunch,35.0,53.0
T03G6,VVTVA,Male,Qualifies for reduced/free lunch,35.0,52.0
U1ACT,VVTVA,Female,Qualifies for reduced/free lunch,32.0,48.0
VCB7U,VVTVA,Female,Qualifies for reduced/free lunch,30.0,49.0
XK2EB,VVTVA,Female,Qualifies for reduced/free lunch,34.0,46.0
ZZGRB,VVTVA,Female,Qualifies for reduced/free lunch,32.0,47.0
0G8PS,VVTVA,Female,Qualifies for reduced/free lunch,41.0,51.0
0QJP2,VVTVA,Female,Qualifies for reduced/free lunch,35.0,53.0
2J7T0,VVTVA,Female,Qualifies for reduced/free lunch,37.0,49.0
3M3RV,VVTVA,Female,Qualifies for reduced/free lunch,38.0,52.0
4GUB6,VVTVA,Male,Qualifies for reduced/free lunch,36.0,45.0
4OIRE,VVTVA,Male,Qualifies for reduced/free lunch,38.0,48.0
59212,VVTVA,Male,Qualifies for reduced/free lunch,40.0,48.0
925X9,VVTVA,Male,Qualifies for reduced/free lunch,42.0,54.0
G5H8L,VVTVA,Female,Qualifies for reduced/free lunch,39.0,54.0
GPML4,VVTVA,Male,Qualifies for reduced/free lunch,41.0,45.0
K4MPY,VVTVA,Male,Qualifies for reduced/free lunch,40.0,49.0
N2XBL,VVTVA,Male,Qualifies for reduced/free lunch,37.0,47.0
N3AUM,VVTVA,Male,Qualifies for reduced/free lunch,37.0,51.0
NANUJ,VVTVA,Female,Qualifies for reduced/free lunch,38.0,51.0
NGT5E,VVTVA,Male,Qualifies for reduced/free lunch,42.0,48.0
P27OQ,VVTVA,Female,Qualifies for reduced/free lunch,36.0,50.0
PCXJH,VVTVA,Male,Qualifies for reduced/free lunch,40.0,49.0
R79FQ,VVTVA,Female,Qualifies for reduced/free lunch,40.0,50.0
S9W29,VVTVA,Female,Qualifies for reduced/free lunch,40.0,50.0
SSNCF,VVTVA,Female,Qualifies for reduced/free lunch,41.0,54.0
TJBLQ,VVTVA,Female,Qualifies for reduced/free lunch,40.0,49.0
XBNC5,VVTVA,Female,Qualifies for reduced/free lunch,41.0,49.0
ZBEKA,VVTVA,Male,Qualifies for reduced/free lunch,40.0,47.0
ZO5AZ,VVTVA,Male,Qualifies for reduced/free lunch,36.0,50.0
ZSJWH,VVTVA,Female,Does not qualify,41.0,62.0
0797N,VVTVA,Female,Qualifies for reduced/free lunch,34.0,47.0
0DG2C,VVTVA,Male,Qualifies for reduced/free lunch,30.0,48.0
1DAZA,VVTVA,Female,Does not qualify,35.0,49.0
2PYGZ,VVTVA,Male,Qualifies for reduced/free lunch,37.0,50.0
4O9S7,VVTVA,Female,Qualifies for reduced/free lunch,30.0,47.0
4SH2S,VVTVA,Male,Qualifies for reduced/free lunch,29.0,48.0
55LK7,VVTVA,Female,Qualifies for reduced/free lunch,36.0,52.0
8B9F4,VVTVA,Female,Qualifies for reduced/free lunch,32.0,50.0
CJSVH,VVTVA,Female,Qualifies for reduced/free lunch,28.0,42.0
D1CF9,VVTVA,Male,Qualifies for reduced/free lunch,30.0,47.0
DC2NZ,VVTVA,Female,Qualifies for reduced/free lunch,33.0,47.0
G1D76,VVTVA,Male,Qualifies for reduced/free lunch,33.0,45.0
GZ4RT,VVTVA,Female,Qualifies for reduced/free lunch,35.0,52.0
HRW4T,VVTVA,Male,Qualifies for reduced/free lunch,34.0,53.0
IKNTB,VVTVA,Male,Qualifies for reduced/free lunch,33.0,47.0
IWYXK,VVTVA,Male,Qualifies for reduced/free lunch,32.0,52.0
L9OB0,VVTVA,Female,Qualifies for reduced/free lunch,35.0,48.0
M0WG3,VVTVA,Male,Qualifies for reduced/free lunch,34.0,46.0
M4R5B,VVTVA,Male,Qualifies for reduced/free lunch,33.0,48.0
PJHRU,VVTVA,Female,Qualifies for reduced/free lunch,30.0,48.0
QIHFX,VVTVA,Male,Qualifies for reduced/free lunch,32.0,52.0
QIOYE,VVTVA,Male,Qualifies for reduced/free lunch,28.0,45.0
SEB4N,VVTVA,Male,Qualifies for reduced/free lunch,32.0,44.0
SZR80,VVTVA,Male,Qualifies for reduced/free lunch,31.0,51.0
T0WEF,VVTVA,Female,Qualifies for reduced/free lunch,34.0,49.0
UIHRK,VVTVA,Female,Qualifies for reduced/free lunch,29.0,44.0
WZ6C2,VVTVA,Female,Qualifies for reduced/free lunch,34.0,49.0
Y5PIH,VVTVA,Male,Qualifies for reduced/free lunch,33.0,52.0
YU2SU,VVTVA,Female,Qualifies for reduced/free lunch,33.0,49.0
YXR0L,VVTVA,Female,Qualifies for reduced/free lunch,37.0,52.0
16XHE,ZMNYA,Female,Does not qualify,66.0,86.0
5A1B5,ZMNYA,Female,Does not qualify,73.0,83.0
5SPC0,ZMNYA,Female,Does not qualify,65.0,74.0
A6LGX,ZMNYA,Male,Does not qualify,62.0,81.0
B4HL9,ZMNYA,Male,Does not qualify,66.0,85.0
BG529,ZMNYA,Female,Does not qualify,66.0,81.0
BN7PS,ZMNYA,Female,Does not qualify,70.0,82.0
C3HZR,ZMNYA,Female,Does not qualify,69.0,82.0
DP3H5,ZMNYA,Male,Does not qualify,68.0,80.0
HTRAZ,ZMNYA,Male,Does not qualify,62.0,82.0
I55J5,ZMNYA,Male,Does not qualify,60.0,74.0
M9WKI,ZMNYA,Female,Does not qualify,66.0,91.0
MESYT,ZMNYA,Male,Does not qualify,65.0,78.0
PKBZJ,ZMNYA,Female,Does not qualify,67.0,81.0
RB07N,ZMNYA,Male,Does not qualify,66.0,80.0
S0FNE,ZMNYA,Female,Qualifies for reduced/free lunch,61.0,82.0
S5K17,ZMNYA,Female,Does not qualify,67.0,78.0
THYVQ,ZMNYA,Male,Does not qualify,66.0,83.0
TNDD2,ZMNYA,Male,Qualifies for reduced/free lunch,65.0,81.0
ULC89,ZMNYA,Male,Does not qualify,61.0,80.0
ULX1M,ZMNYA,Male,Does not qualify,66.0,80.0
VNYVB,ZMNYA,Female,Does not qualify,62.0,79.0
VYPIZ,ZMNYA,Male,Does not qualify,64.0,77.0
ZX8TB,ZMNYA,Male,Does not qualify,70.0,83.0
0QDDH,ZMNYA,Male,Does not qualify,63.0,75.0
0ZQYJ,ZMNYA,Male,Does not qualify,65.0,76.0
1ZWVL,ZMNYA,Male,Qualifies for reduced/free lunch,58.0,68.0
3DTQB,ZMNYA,Male,Does not qualify,63.0,78.0
46P8Y,ZMNYA,Female,Does not qualify,65.0,72.0
4KPNR,ZMNYA,Female,Does not qualify,74.0,72.0
4R4Z0,ZMNYA,Female,Does not qualify,70.0,81.0
4YJOE,ZMNYA,Female,Does not qualify,71.0,78.0
7BEF7,ZMNYA,Male,Qualifies for reduced/free lunch,61.0,66.0
EXMME,ZMNYA,Male,Does not qualify,68.0,73.0
FHSAV,ZMNYA,Male,Does not qualify,62.0,68.0
H4GR3,ZMNYA,Male,Qualifies for reduced/free lunch,56.0,69.0
M7JDV,ZMNYA,Female,Does not qualify,66.0,74.0
O8XZF,ZMNYA,Female,Does not qualify,65.0,69.0
OIM1Z,ZMNYA,Female,Does not qualify,66.0,77.0
OQQRA,ZMNYA,Male,Does not qualify,63.0,77.0
PU6GL,ZMNYA,Female,Does not qualify,66.0,77.0
R63EU,ZMNYA,Male,Does not qualify,71.0,80.0
RXDYK,ZMNYA,Female,Qualifies for reduced/free lunch,64.0,69.0
T7W1C,ZMNYA,Male,Qualifies for reduced/free lunch,59.0,71.0
VHOWB,ZMNYA,Female,Does not qualify,67.0,70.0
W9Z34,ZMNYA,Male,Does not qualify,63.0,76.0
3IMPL,ZMNYA,Female,Does not qualify,79.0,94.0
4QLN0,ZMNYA,Male,Does not qualify,81.0,90.0
4RLML,ZMNYA,Male,Does not qualify,75.0,94.0
50XI0,ZMNYA,Female,Does not qualify,77.0,89.0
AGNIN,ZMNYA,Male,Does not qualify,68.0,87.0
AYQBQ,ZMNYA,Male,Does not qualify,73.0,91.0
B15UA,ZMNYA,Male,Does not qualify,69.0,89.0
B3Z3I,ZMNYA,Female,Does not qualify,75.0,94.0
C6ESF,ZMNYA,Male,Does not qualify,69.0,85.0
GRE0J,ZMNYA,Female,Does not qualify,72.0,85.0
H0FE9,ZMNYA,Female,Does not qualify,79.0,93.0
HK7UN,ZMNYA,Male,Does not qualify,74.0,94.0
JZJZ5,ZMNYA,Male,Does not qualify,76.0,90.0
M8LLN,ZMNYA,Female,Does not qualify,73.0,94.0
MKQ5V,ZMNYA,Female,Does not qualify,74.0,87.0
MLDXH,ZMNYA,Female,Does not qualify,79.0,94.0
NM0PL,ZMNYA,Female,Qualifies for reduced/free lunch,74.0,92.0
NRHVW,ZMNYA,Female,Does not qualify,72.0,88.0
NZ8Y5,ZMNYA,Male,Does not qualify,74.0,84.0
O4C5C,ZMNYA,Male,Does not qualify,69.0,86.0
QEVVU,ZMNYA,Male,Does not qualify,74.0,90.0
WV4F0,ZMNYA,Male,Does not qualify,70.0,87.0
ZT5SN,ZMNYA,Male,Does not qualify,76.0,95.0
14BAR,ZOWMK,Male,Qualifies for reduced/free lunch,45.0,60.0
3MRKS,ZOWMK,Female,Qualifies for reduced/free lunch,49.0,58.0
5WRPI,ZOWMK,Female,Qualifies for reduced/free lunch,53.0,56.0
5YI2B,ZOWMK,Female,Qualifies for reduced/free lunch,47.0,55.0
6J0JA,ZOWMK,Female,Qualifies for reduced/free lunch,49.0,59.0
98TI9,ZOWMK,Male,Qualifies for reduced/free lunch,49.0,59.0
99HQT,ZOWMK,Male,Qualifies for reduced/free lunch,41.0,53.0
AOI1Q,ZOWMK,Female,Qualifies for reduced/free lunch,54.0,63.0
BR251,ZOWMK,Female,Qualifies for reduced/free lunch,52.0,60.0
CMBNG,ZOWMK,Female,Qualifies for reduced/free lunch,49.0,59.0
DAAHG,ZOWMK,Male,Qualifies for reduced/free lunch,46.0,58.0
DUWJP,ZOWMK,Female,Qualifies for reduced/free lunch,48.0,59.0
H6YJI,ZOWMK,Female,Qualifies for reduced/free lunch,46.0,57.0
H8BK5,ZOWMK,Male,Qualifies for reduced/free lunch,43.0,55.0
HSDFE,ZOWMK,Male,Qualifies for reduced/free lunch,45.0,59.0
KEX5T,ZOWMK,Female,Qualifies for reduced/free lunch,52.0,62.0
LAO5O,ZOWMK,Male,Qualifies for reduced/free lunch,48.0,59.0
LNU0R,ZOWMK,Female,Qualifies for reduced/free lunch,53.0,63.0
N3QE5,ZOWMK,Male,Qualifies for reduced/free lunch,46.0,56.0
N87VR,ZOWMK,Female,Qualifies for reduced/free lunch,54.0,61.0
QJUR1,ZOWMK,Female,Qualifies for reduced/free lunch,47.0,61.0
RYOCW,ZOWMK,Male,Qualifies for reduced/free lunch,49.0,57.0
S4YGT,ZOWMK,Female,Qualifies for reduced/free lunch,50.0,62.0
TDY78,ZOWMK,Male,Qualifies for reduced/free lunch,46.0,54.0
TRR2F,ZOWMK,Female,Does not qualify,54.0,60.0
UNO2K,ZOWMK,Male,Qualifies for reduced/free lunch,46.0,55.0
Z38SS,ZOWMK,Male,Does not qualify,52.0,62.0
0VPKP,ZOWMK,Female,Qualifies for reduced/free lunch,32.0,55.0
0WLKR,ZOWMK,Male,Qualifies for reduced/free lunch,25.0,53.0
0XMEO,ZOWMK,Female,Qualifies for reduced/free lunch,33.0,54.0
2E8OY,ZOWMK,Female,Does not qualify,44.0,56.0
4SLJH,ZOWMK,Male,Qualifies for reduced/free lunch,34.0,54.0
59TVE,ZOWMK,Female,Qualifies for reduced/free lunch,38.0,53.0
7LUSQ,ZOWMK,Male,Qualifies for reduced/free lunch,34.0,50.0
86NLD,ZOWMK,Female,Qualifies for reduced/free lunch,39.0,54.0
ARY9N,ZOWMK,Female,Qualifies for reduced/free lunch,41.0,55.0
C1PHS,ZOWMK,Female,Qualifies for reduced/free lunch,36.0,52.0
CHF6W,ZOWMK,Male,Qualifies for reduced/free lunch,38.0,53.0
CUT9U,ZOWMK,Male,Qualifies for reduced/free lunch,38.0,52.0
FDPKM,ZOWMK,Male,Qualifies for reduced/free lunch,37.0,52.0
FE2K4,ZOWMK,Female,Qualifies for reduced/free lunch,35.0,52.0
G0LQX,ZOWMK,Male,Qualifies for reduced/free lunch,30.0,48.0
GI9G6,ZOWMK,Female,Qualifies for reduced/free lunch,38.0,53.0
GRQ2T,ZOWMK,Female,Qualifies for reduced/free lunch,38.0,50.0
JM8WM,ZOWMK,Female,Qualifies for reduced/free lunch,36.0,55.0
K6FWQ,ZOWMK,Female,Qualifies for reduced/free lunch,37.0,57.0
N3CCG,ZOWMK,Female,Qualifies for reduced/free lunch,35.0,59.0
O0K98,ZOWMK,Male,Qualifies for reduced/free lunch,41.0,54.0
S6982,ZOWMK,Male,Qualifies for reduced/free lunch,37.0,53.0
SED9R,ZOWMK,Female,Qualifies for reduced/free lunch,37.0,54.0
STM05,ZOWMK,Female,Qualifies for reduced/free lunch,39.0,49.0
TAFUM,ZOWMK,Male,Qualifies for reduced/free lunch,37.0,53.0
TXOOF,ZOWMK,Female,Does not qualify,40.0,55.0
UKCBM,ZOWMK,Female,Qualifies for reduced/free lunch,34.0,50.0
VCHRB,ZOWMK,Female,Qualifies for reduced/free lunch,38.0,53.0
WX1CZ,ZOWMK,Male,Qualifies for reduced/free lunch,39.0,56.0
X42WM,ZOWMK,Female,Qualifies for reduced/free lunch,36.0,49.0
03TIL,ZOWMK,Female,Qualifies for reduced/free lunch,46.0,49.0
0FC2B,ZOWMK,Female,Does not qualify,43.0,52.0
1OKDF,ZOWMK,Female,Qualifies for reduced/free lunch,40.0,49.0
1PZC1,ZOWMK,Female,Qualifies for reduced/free lunch,45.0,51.0
286RT,ZOWMK,Female,Qualifies for reduced/free lunch,39.0,50.0
2IJFL,ZOWMK,Male,Qualifies for reduced/free lunch,39.0,51.0
3IBYC,ZOWMK,Male,Does not qualify,43.0,53.0
4FOEZ,ZOWMK,Female,Qualifies for reduced/free lunch,45.0,51.0
6W3J2,ZOWMK,Female,Qualifies for reduced/free lunch,44.0,53.0
7ZH49,ZOWMK,Female,Qualifies for reduced/free lunch,46.0,50.0
8TZ7Z,ZOWMK,Male,Qualifies for reduced/free lunch,44.0,54.0
9GPZN,ZOWMK,Male,Qualifies for reduced/free lunch,37.0,50.0
A0OEB,ZOWMK,Female,Qualifies for reduced/free lunch,41.0,52.0
B7AE1,ZOWMK,Male,Qualifies for reduced/free lunch,38.0,48.0
C8BRE,ZOWMK,Male,Qualifies for reduced/free lunch,40.0,53.0
D7CTP,ZOWMK,Female,Qualifies for reduced/free lunch,37.0,47.0
FPUKO,ZOWMK,Female,Qualifies for reduced/free lunch,38.0,52.0
HHNNN,ZOWMK,Female,Does not qualify,45.0,57.0
KLN48,ZOWMK,Female,Qualifies for reduced/free lunch,47.0,55.0
MKTFW,ZOWMK,Female,Qualifies for reduced/free lunch,44.0,52.0
O5RMI,ZOWMK,Female,Qualifies for reduced/free lunch,43.0,45.0
QOOMM,ZOWMK,Male,Qualifies for reduced/free lunch,37.0,46.0
